# x u T N2 H2 H O2 O H2O OH H2O2 HO2 NO N2O NO2 HNO HNO2 HONO HONO2 N2H2 H2NN NH2OH HNOH NH3 N2H4 N NO3 NH NNH NH2 H2NO N2H3
4.472656250000000069e-03 1.810982312086179824e-01 1.828711236851672311e+03 7.738229959808909930e-01 3.888697437138848760e-04 1.188135921869459195e-05 3.791841912458430650e-03 4.288433490810169684e-05 2.189984513336449834e-01 1.024683201043304808e-03 1.569770774587527578e-07 6.717043909220112475e-07 1.692602047382182461e-03 1.860615545468781234e-04 3.815148744890300565e-07 3.012970063685399715e-06 9.684299235399870431e-10 1.252745007023752059e-07 3.800618557015843020e-12 2.609751060581010934e-08 7.235370268739478458e-11 5.325314212347625872e-09 3.117580173435473025e-09 2.889146511232603900e-05 2.640560215053090952e-11 5.455679519169271543e-07 3.925593065978642320e-13 1.546760302703351964e-06 4.999139296937342224e-10 4.344930069426025619e-06 1.532504635127160222e-08 2.628916905659655274e-11
4.482421874999999861e-03 1.811211383282290699e-01 1.828933562457569678e+03 7.738339450402534903e-01 3.877049889303656031e-04 1.188027293441361197e-05 3.762266811255015209e-03 4.302394558320744232e-05 2.190232340191619331e-01 1.027857457886297747e-03 1.576374849467865412e-07 6.651601907506676064e-07 1.693978489222653554e-03 1.788698667998734259e-04 3.814515882514109802e-07 2.843178353312064177e-06 9.675183891616146557e-10 1.248560895303051946e-07 3.805717669734760268e-12 2.299727368780277878e-08 6.357091970445042973e-11 4.989352190469556495e-09 2.919324635116473519e-09 2.698633246331324633e-05 2.310073688302331205e-11 5.133141682075479144e-07 3.930900543272418158e-13 1.452337274786872384e-06 4.962769558783887253e-10 4.068111955315232967e-06 1.433984592099520735e-08 2.305209781399775049e-11
4.492187500000000520e-03 1.811436634243864252e-01 1.829152478884485163e+03 7.738444764091987338e-01 3.865603081921831848e-04 1.187755580323044069e-05 3.733463786318901717e-03 4.315301890372049266e-05 2.190475030487398778e-01 1.030852701442747056e-03 1.582505016380067839e-07 6.588421674500956409e-07 1.695277159113504515e-03 1.719287999022086906e-04 3.813993299141858402e-07 2.682160634662169754e-06 9.665810187389343913e-10 1.244467750594760135e-07 3.810330684588525359e-12 2.025733299271629183e-08 5.583207704621332028e-11 4.673379307496539399e-09 2.733294659964255722e-09 2.520528470111518143e-05 2.020256463310359942e-11 4.827838809586700155e-07 3.935467511292847197e-13 1.363305254326871218e-06 4.928353181099129418e-10 3.808193785569182875e-06 1.341651918220930799e-08 2.020695616699646734e-11
4.501953125000001180e-03 1.811658219175575069e-01 1.829368128470335250e+03 7.738546059578437220e-01 3.854352751852004716e-04 1.187325730721993351e-05 3.705406495074078151e-03 4.327171139674983728e-05 2.190712773037329086e-01 1.033672889056391243e-03 1.588169245656113336e-07 6.527381716638842968e-07 1.696501947634375049e-03 1.652318283286499515e-04 3.813564043716165945e-07 2.529568363698011903e-06 9.656186037647665497e-10 1.240463516273705701e-07 3.814455522519530233e-12 1.783695925342658635e-08 4.901617711182703729e-11 4.376341704407013504e-09 2.558779112493603882e-09 2.354049897304676781e-05 1.766201166612932394e-11 4.539051469750569353e-07 3.939291275400925010e-13 1.279399856185807360e-06 4.895723826162464940e-10 3.564231993228588799e-06 1.255134971286488529e-08 1.770726890083130653e-11
4.511718750000000971e-03 1.811876285046915003e-01 1.829580646415931142e+03 7.738643490363691368e-01 3.843294615605946890e-04 1.186742697900182431e-05 3.678069363304716129e-03 4.338019246635076029e-05 2.190945749569188916e-01 1.036322052394428317e-03 1.593376044542886644e-07 6.468366662614736874e-07 1.697656599998710733e-03 1.587724282116700924e-04 3.813212493409774080e-07 2.385056367523522319e-06 9.646317853672901099e-10 1.236545769432061550e-07 3.818091519374131006e-12 1.569976674338134995e-08 4.301549755847088284e-11 4.097226872989890067e-09 2.395104060692217847e-09 2.198461003654695115e-05 1.543563684453107968e-11 4.266069465156160790e-07 3.942371402500652005e-13 1.200365033416525569e-06 4.864728357828455829e-10 3.335325997628787954e-06 1.174082694110787390e-08 1.551177862163837513e-11
4.521484375000000763e-03 1.812090971869678158e-01 1.829790161079664813e+03 7.738737204853780582e-01 3.832424379736679675e-04 1.186011429012232862e-05 3.651427576999055364e-03 4.347864307510225594e-05 2.191174134935070794e-01 1.038804282044118255e-03 1.598134392969304510e-07 6.411266993037507407e-07 1.698744716108113208e-03 1.525440924713872726e-04 3.812924285052568617e-07 2.248284070600748966e-06 9.636210834114773909e-10 1.232711791506214964e-07 3.821239340352136931e-12 1.381327301641069294e-08 3.773418782574906207e-11 3.835063544488611057e-09 2.241631255676721990e-09 2.053068726552889211e-05 1.348498182403252584e-11 4.008194235978150852e-07 3.944709598875686793e-13 1.125953344267921022e-06 4.835225901128659611e-10 3.120617352300205500e-06 1.098163594657985062e-08 1.358383299244906966e-11
4.531250000000000555e-03 1.812302412964910403e-01 1.829996794268876783e+03 7.738827346429570930e-01 3.821737750459630926e-04 1.185136854958010141e-05 3.625457073131379323e-03 4.356725443931261447e-05 2.191398097313135007e-01 1.041123712825291984e-03 1.602453677694478770e-07 6.355978746314727148e-07 1.699769751264394507e-03 1.465403448124935430e-04 3.812686249715211250e-07 2.118916582682792372e-06 9.625869301519814671e-10 1.228958640270752498e-07 3.823900936640110644e-12 1.214849480807398048e-08 3.308699073977383285e-11 3.588921390700665652e-09 2.097756740051122612e-09 1.917221236730584123e-05 1.177597460279944232e-11 3.764740960324731960e-07 3.946309647805626527e-13 1.055926147210015896e-06 4.807086958987579626e-10 2.919288809803174115e-06 1.027064754225022170e-08 1.189079859303792874e-11
4.550781250000000139e-03 1.812715938889725986e-01 1.830401763791726808e+03 7.738997317011401256e-01 3.800903592267192545e-04 1.182972641256888521e-05 3.575462681257939989e-03 4.371555263777512532e-05 2.191833214826605369e-01 1.045286456496061526e-03 1.609803853846057618e-07 6.250546087506193576e-07 1.701640415497456243e-03 1.351879347747659123e-04 3.812324607797728764e-07 1.881423944790101462e-06 9.604495570040773787e-10 1.221685952731880575e-07 3.827776185390743453e-12 9.406655888384343336e-09 2.546783710953604405e-11 3.142054680134091027e-09 1.837103834772526383e-09 1.672335160933111699e-05 8.992324565179829315e-12 3.319116026997007246e-07 3.947313394191118204e-13 9.283427890269174024e-07 4.754552097412628606e-10 2.554459983926450396e-06 8.984486784654667304e-09 9.122002335710003209e-12
4.570312500000000590e-03 1.813117951182993681e-01 1.830796538346595526e+03 7.739154634817633216e-01 3.780752322454990514e-04 1.180293583158685509e-05 3.527877769840528574e-03 4.382705935146708582e-05 2.192252529688365481e-01 1.048849142332702183e-03 1.615522023882266007e-07 6.151240567671880889e-07 1.703297209289362634e-03 1.246554137424172443e-04 3.812031984642347826e-07 1.669635512202256790e-06 9.582203737342917998e-10 1.214694196960390262e-07 3.829758697576336660e-12 7.276977930358307667e-09 1.958372584534947652e-11 2.748967322352205453e-09 1.608294000886958132e-09 1.458676833442158900e-05 6.860370670081115724e-12 2.923253989814223542e-07 3.945455590829553437e-13 8.156233184097725825e-07 4.706157148122284636e-10 2.234217146246076069e-06 7.857473737446521854e-09 6.991673621988008306e-12
4.589843750000001041e-03 1.813509299387863205e-01 1.831181881388431293e+03 7.739300275989796640e-01 3.761250515642653846e-04 1.177137346941686204e-05 3.482536121953623033e-03 4.390358402404841105e-05 2.192657162766667445e-01 1.051845401844816357e-03 1.619694034483903030e-07 6.057425103168422254e-07 1.704762705939153996e-03 1.148933120542755803e-04 3.811739963669227162e-07 1.481139175888724132e-06 9.558995751661324499e-10 1.207953721118368472e-07 3.829900454105543278e-12 5.625301503641836422e-09 1.504674192003867859e-11 2.403635075366267992e-09 1.407583678971864820e-09 1.272329750726077198e-05 5.230138878616232017e-12 2.572291495418831518e-07 3.940824243612972251e-13 7.161758874074479481e-07 4.661206562458542138e-10 1.953381575899207194e-06 6.870497505645334214e-09 5.355335672473846557e-12
4.609375000000000625e-03 1.813890751136014445e-01 1.831558477630628659e+03 7.739435147979061291e-01 3.742365487859875862e-04 1.173540493587109643e-05 3.439282325186049198e-03 4.394699925669646036e-05 2.193048147504455536e-01 1.054308529767658239e-03 1.622407929945602422e-07 5.968531190325040812e-07 1.706057412821944570e-03 1.058536303996371997e-04 3.811392991365076529e-07 1.313672103547777837e-06 9.534872112638326755e-10 1.201435136029239817e-07 3.828265015335042958e-12 4.346002548325032539e-09 1.155322030232942713e-11 2.100610156588581150e-09 1.231638242787867411e-09 1.109848451361852607e-05 3.985137450707868557e-12 2.261693498921774878e-07 3.933526220202741343e-13 6.285483492620519232e-07 4.619117646738704617e-10 1.707315243110515214e-06 6.006609503122141160e-09 4.099991965740194599e-12
4.628906250000000208e-03 1.814262999579893954e-01 1.831926940699034276e+03 7.739560093208694980e-01 3.724065463160201308e-04 1.169538304260724297e-05 3.397971310167016701e-03 4.395921367315766922e-05 2.193426435928697571e-01 1.056271229802338519e-03 1.623752685164892609e-07 5.884053202461285870e-07 1.707199889731538835e-03 9.749005005060578028e-05 3.810946654448398015e-07 1.165128041393878201e-06 9.509833488968632401e-10 1.195109971364532553e-07 3.824925001233398875e-12 3.356207724949968428e-09 8.866265286795113325e-12 1.834987056965591964e-09 1.077492669091661670e-09 9.682066024637662932e-06 3.035297185928179721e-12 1.987263034983848848e-07 3.923682933623173982e-13 5.514224975470153619e-07 4.579403613091679748e-10 1.491876537919275938e-06 5.250805525613211949e-09 3.137845577821965710e-12
4.648437500000000659e-03 1.814626670353878535e-01 1.832287820251925950e+03 7.739675892719322103e-01 3.706319705782260346e-04 1.165164646318451517e-05 3.358467868532733110e-03 4.394214784572460919e-05 2.193792904433364832e-01 1.057765404909535596e-03 1.623817138051620397e-07 5.803542536876550703e-07 1.708206876583073363e-03 8.975809203149069464e-05 3.810366132580083252e-07 1.033559933860234346e-06 9.483882545775452661e-10 1.188951237182617209e-07 3.819959926963507629e-12 2.591089303016440432e-09 6.801635759508521169e-12 1.602365358230032146e-09 9.425155092312369750e-10 8.447497341633685255e-06 2.311222783349700758e-12 1.745141871804373277e-07 3.911426784075552022e-13 4.836069936908269147e-07 4.541658903483786304e-10 1.303377350743563093e-06 4.589823941530309312e-09 2.400958538433691288e-12
4.667968750000001110e-03 1.814982328047985705e-01 1.832641608555981293e+03 7.739783269766272733e-01 3.689098621303506719e-04 1.160451875325654867e-05 3.320646158290934194e-03 4.389771340731204259e-05 2.194148359306056506e-01 1.058821988497518152e-03 1.622689090282717590e-07 5.726601920609989212e-07 1.709093425766919838e-03 8.261523114643361211e-05 3.809624810471984143e-07 9.171788476932472445e-07 9.457025375467377042e-10 1.182933842422655867e-07 3.813454272446447926e-12 2.000068887430221482e-09 5.216425483048165681e-12 1.398811234180484118e-09 8.243755553338999850e-10 7.371524523376114582e-06 1.759595110779249756e-12 1.531804130030958410e-07 3.896897987366597471e-13 4.240294487235748002e-07 4.505546558602125353e-10 1.138541830409288117e-06 4.011960546425992082e-09 1.836909343926308136e-12
4.687500000000000694e-03 1.815330482190942174e-01 1.832988746521560870e+03 7.739882893343005277e-01 3.672373830222058788e-04 1.155430768778479646e-05 3.284389203591028122e-03 4.382779530336955318e-05 2.194493541978780882e-01 1.059470812526158191e-03 1.620454560449596942e-07 5.652880030361828224e-07 1.709873035384796864e-03 7.602097063895872848e-05 3.808703038517415331e-07 8.143500545560552860e-07 9.429272436190362367e-10 1.177034871359543714e-07 3.805495779428394890e-12 1.543775231328544778e-09 4.000045620512286283e-12 1.220818844367911437e-09 7.210110551317247078e-10 6.433798973824488854e-06 1.339537590504742043e-12 1.344044632389922807e-07 3.880241763120237473e-13 3.717280239808020375e-07 4.470787404645481914e-10 9.944671459132903032e-07 3.506899702815800421e-09 1.405335682333088078e-12
4.707031250000000278e-03 1.815671592749609209e-01 1.833329629210958046e+03 7.739975381609031091e-01 3.656118217309453394e-04 1.150130487464899156e-05 3.249588394952734882e-03 4.373423703363605783e-05 2.194829133992186876e-01 1.059740508397858522e-03 1.617197176361584312e-07 5.582066497856569275e-07 1.710557780432088448e-03 6.993688298482440661e-05 3.807587032442290692e-07 7.235870033635916624e-07 9.400639045801670468e-10 1.171233735962940813e-07 3.796173969270881487e-12 1.191620375347108127e-09 3.067083732897457242e-12 1.065272495356794258e-09 6.306014087590039315e-10 5.616531786439680650e-06 1.019768234031334422e-12 1.178963464950339636e-07 3.861605879456613551e-13 3.258428391531581018e-07 4.437150835526338150e-10 8.685865175389524951e-07 3.065561027543047913e-09 1.075212630686668116e-12
4.726562500000000729e-03 1.816006075159767030e-01 1.833664610841034118e+03 7.740061305204782860e-01 3.640305959911754072e-04 1.144578560722004111e-05 3.216142995080350109e-03 4.361882867463099837e-05 2.195155761669814465e-01 1.059658436476122604e-03 1.612997693296220021e-07 5.513887323370668308e-07 1.711158439712115844e-03 6.432662196218128187e-05 3.806267902426821823e-07 6.435438013763275549e-07 9.371145513647335351e-10 1.165512226603779021e-07 3.785578870812709420e-12 9.198777513636476043e-10 2.351676651824804069e-12 9.294101957985429364e-10 5.515412740599178500e-10 4.904184935522526658e-06 7.763804386972329861e-13 1.033947977241553188e-07 3.841138544535282679e-13 2.856074135313807332e-07 4.404446981289169685e-10 7.586347009124605386e-07 2.679960733364953426e-09 8.227239322169531331e-13
4.746093750000001180e-03 1.816334304909228980e-01 1.833994009307326905e+03 7.740141190439576713e-01 3.624912538146084868e-04 1.138800892249461476e-05 3.183959654518313340e-03 4.348329744917678384e-05 2.195474000505304168e-01 1.059250640104746847e-03 1.607933625378132654e-07 5.448100688606773258e-07 1.711684616880335651e-03 5.915591073195605520e-05 3.804740801911859193e-07 5.730067223031345509e-07 9.340816994072056343e-10 1.159854483270677302e-07 3.773799944250474263e-12 7.101641867461646106e-10 1.803093112295544746e-12 8.107890382804397923e-10 4.824169882013452925e-10 4.283196328467763933e-06 5.911202326158707195e-13 9.066532235514365811e-08 3.818986629249537946e-13 2.503403132520032347e-07 4.372520071667449719e-10 6.626160245282506318e-07 2.343086664721603631e-09 6.296033653500227150e-13
4.765625000000000763e-03 1.816656621698677643e-01 1.834318110260762069e+03 7.740215522342092092e-01 3.609914729647640467e-04 1.132821783651464719e-05 3.152951940601018271e-03 4.332930061947864916e-05 2.195784379271466802e-01 1.058541820021019052e-03 1.602078980634069557e-07 5.384493133338511045e-07 1.712144854524088287e-03 5.439251022148188240e-05 3.803004186543806155e-07 5.108851711857814800e-07 9.309683138555319113e-10 1.154246907392404642e-07 3.760925184560438260e-12 5.482441478565645572e-10 1.382274073098579813e-12 7.072526877512248245e-10 4.219852030491709355e-10 3.741735750510869269e-06 4.500504419494360047e-13 7.949816497828110036e-08 3.795294204177302764e-13 2.194371322042626410e-07 4.341242823872868151e-10 5.787750066801024880e-07 2.048786045391200983e-09 4.818429424685735152e-13
4.785156250000000347e-03 1.816973333208857788e-01 1.834637170771026376e+03 7.740284747565542300e-01 3.595290591160905285e-04 1.126663973547846232e-05 3.123039882424092761e-03 4.315842053952699179e-05 2.196087383866639209e-01 1.057555324956732700e-03 1.595504104375477607e-07 5.322876026281166405e-07 1.712546740594332942e-03 5.000617165533392420e-05 3.801059174928321898e-07 4.562024608220213336e-07 9.277777618584630005e-10 1.148678031773981137e-07 3.747040387681635996e-12 4.230887014969569056e-10 1.059123345418475142e-12 6.169011340969284610e-10 3.691536469363091137e-10 3.269488819118922142e-06 3.425108900711627767e-13 6.970626580149700929e-08 3.770201389766840731e-13 1.923628964227548917e-07 4.310511704168463126e-10 5.055695150658972916e-07 1.791664948350711378e-09 3.686792162653568445e-13
4.804687500000000798e-03 1.817284718501965546e-01 1.834951422613160503e+03 7.740349277125775362e-01 3.581019428808613248e-04 1.120348691006317651e-05 3.094149533908947033e-03 4.297216185056908786e-05 2.196383460917842867e-01 1.056313153818253187e-03 1.588275689097257128e-07 5.263082200860368497e-07 1.712897006824382106e-03 4.596857663401859444e-05 3.798909005689300919e-07 4.080866944264715284e-07 9.245137605125458656e-10 1.143138363781249585e-07 3.732228604349153437e-12 3.261334166686494804e-10 8.103789915181180238e-13 5.380627689819795505e-10 3.229640203194102708e-10 2.857466198577594893e-06 2.602964919639103704e-13 6.112325332534519825e-08 3.743843657438944014e-13 1.686449510498286388e-07 4.280242932626105112e-10 4.416463816096488820e-07 1.566998448019154505e-09 2.817720959623587345e-13
4.843750000000000833e-03 1.817892272884744087e-01 1.835566130572662132e+03 7.740465373453361275e-01 3.553479840384350988e-04 1.107306179958492870e-05 3.039233503786397707e-03 4.255782567127305784e-05 2.196956017376975601e-01 1.053124061659329669e-03 1.572050144339914207e-07 5.148526508501729105e-07 1.713460535738395036e-03 3.886081060679210243e-05 3.794008383529719087e-07 3.292342856940573379e-07 9.177780837365955155e-10 1.132124533814978661e-07 3.700071687281459296e-12 1.967625692691008824e-10 4.817968413205091713e-13 4.105285644517304165e-10 2.479993860330376624e-10 2.190645130167391347e-06 1.525664228694815564e-13 4.714206058514116507e-08 3.687734507322204652e-13 1.300299539375919084e-07 4.220895599945765300e-10 3.380959132027749636e-07 1.202646961624004815e-09 1.667727079743655773e-13
4.882812500000000867e-03 1.818481354677717043e-01 1.836163932805076229e+03 7.740566940072032276e-01 3.527131390315879958e-04 1.093853671523470759e-05 2.987634357083681497e-03 4.209816218839788698e-05 2.197505462336777626e-01 1.049147445027762528e-03 1.553921449091521059e-07 5.039692670194680666e-07 1.713881556600230314e-03 3.284681672505555681e-05 3.788366559049280317e-07 2.682875833317831192e-07 9.107996809012986005e-10 1.121153675803010707e-07 3.665134943017138153e-12 1.189896708965495275e-10 2.868979083960649899e-13 3.135068196910128194e-10 1.906949346596732890e-10 1.682366897564704441e-06 8.949898130827537893e-14 3.642109123252727118e-08 3.628056759928556636e-13 1.004137865101995156e-07 4.162746335426137636e-10 2.591510873915885860e-07 9.243683625682936640e-10 9.883449036569016054e-14
4.921875000000000902e-03 1.819053420208470440e-01 1.836746014025419072e+03 7.740656208120165749e-01 3.501850073896185214e-04 1.080110985447524666e-05 2.938940820004266440e-03 4.160227336084966861e-05 2.198034227083695835e-01 1.044514458403420333e-03 1.534285202714503653e-07 4.935827012966898672e-07 1.714190900757814025e-03 2.776280495720361450e-05 3.782051042820932828e-07 2.211916091873244572e-07 9.036149429853079913e-10 1.110203594605326897e-07 3.627956580405901835e-12 7.219161698785812073e-11 1.713028375871506612e-13 2.396983097978270581e-10 1.468698411844804677e-10 1.294447247198700820e-06 5.262177837433065785e-14 2.820339158101981831e-08 3.565664989179595713e-13 7.769093121741180305e-08 4.105567662267693251e-10 1.989333608893527061e-07 7.116975559600295405e-10 5.873117440155294149e-14
4.960937500000000937e-03 1.819609693870728739e-01 1.837313365695982156e+03 7.740735057449645851e-01 3.477527519983619102e-04 1.066179569233812557e-05 2.892802552002055050e-03 4.107806599247682542e-05 2.198544372908706190e-01 1.039338880770168064e-03 1.513482875636423205e-07 4.836333030844296114e-07 1.714412653086989447e-03 2.346787652864924461e-05 3.775133801034375218e-07 1.847861520777567973e-07 8.962604087680544067e-10 1.099266725610863407e-07 3.589012974020040555e-12 4.397374041023809706e-11 1.026516889392018230e-13 1.835283024105980585e-10 1.133289825172669189e-10 9.979610732575790650e-07 3.103544717932176458e-14 2.190374611824821536e-08 3.501307563240694960e-13 6.024379743275360430e-08 4.049230211186696975e-10 1.529637339683087192e-07 5.490260967222627150e-10 3.501970307921637881e-14
5.000000000000000971e-03 1.820151214410155038e-01 1.837866827700549720e+03 7.740805070340692762e-01 3.454069310136555801e-04 1.052144662811202002e-05 2.848921154190684445e-03 4.053234044040551873e-05 2.199037651632052837e-01 1.033718863638589773e-03 1.491806114134753308e-07 4.740736280387710152e-07 1.714565618640536511e-03 1.984134748018864393e-05 3.767686851042234859e-07 1.566196532903712265e-07 8.887714457016031683e-10 1.088345634962817765e-07 3.548720417187666140e-12 2.690914919754509661e-11 6.178395843781771108e-14 1.407522650294413879e-10 8.763426984211909474e-11 7.709996344746531805e-07 1.837079796500026725e-14 1.707175626343812956e-08 3.435629734211745951e-13 4.683285909774320608e-08 3.993669150217447131e-10 1.178345769514359054e-07 4.244651700699261001e-10 2.096250616780237059e-14
5.039062500000001006e-03 1.820678871570986235e-01 1.838407120670628728e+03 7.740867577715269121e-01 3.431393351581894053e-04 1.038077357427226673e-05 2.807042368677028187e-03 3.997089582278692740e-05 2.199515556439988750e-01 1.027738668483107673e-03 1.469501918989825436e-07 4.648656216609937045e-07 1.714664483886781414e-03 1.678021744506193118e-05 3.759779442181094640e-07 1.347970231775981557e-07 8.811813691202977131e-10 1.077449489434893399e-07 3.507438789695009335e-12 1.655195743111041086e-11 3.737944905368474145e-14 1.081452548326637309e-10 6.792731239126288322e-11 5.969642218305249952e-07 1.091811401448122801e-14 1.336195025680675246e-08 3.369180628251647135e-13 3.651006278871756832e-08 3.938860773684916956e-10 9.095603428296412926e-08 3.289661934608351619e-10 1.260158531571459969e-14
5.078125000000001041e-03 1.821193435059598464e-01 1.838934870992472497e+03 7.740923698657994345e-01 3.409428351641819008e-04 1.024036500148440694e-05 2.766949360916664061e-03 3.939863984310935431e-05 2.199979364417990746e-01 1.021470330060981167e-03 1.446777890742804443e-07 4.559784389410666101e-07 1.714720729102277774e-03 1.419683737621434446e-05 3.751476364186701962e-07 1.178572140393177638e-07 8.735208821032592084e-10 1.066591358813008587e-07 3.465476264346121477e-12 1.023939187389670941e-11 2.275163766610511079e-14 8.326037743274946017e-11 5.279247050206511517e-11 4.632719638861732468e-07 6.517168641054647473e-15 1.050998936648807226e-08 3.302422026481378226e-13 2.855117884693344655e-08 3.884806357832305651e-10 7.036092361305392849e-08 2.556447136084252893e-10 7.610395740271524295e-15
5.117187500000001076e-03 1.821695577423605994e-01 1.839450630125114913e+03 7.740974374046751816e-01 3.388112419909300129e-04 1.010070419530973347e-05 2.728456969012425619e-03 3.881969648715538650e-05 2.200430172042665278e-01 1.014975204990869540e-03 1.423807260080490049e-07 4.473867776582080675e-07 1.714743341203389887e-03 1.201680182081293322e-05 3.742837045969515815e-07 1.046759445822431943e-07 8.658177704714180964e-10 1.055786226405739344e-07 3.423094484424165519e-12 6.374032486404210129e-12 1.394662137625746949e-14 6.424256847297694856e-11 4.115160746554660468e-11 3.603763162033206027e-07 3.908315488725433093e-15 8.313955673045171588e-09 3.235737856511405813e-13 2.240332638775779012e-08 3.831521182905880429e-10 5.455528828007291338e-08 1.992627767401794539e-10 4.618855915699341190e-15
5.156250000000001110e-03 1.822185892133026119e-01 1.839954889519398648e+03 7.741020395054994951e-01 3.367391809513259880e-04 9.962184646161948979e-06 2.691406804224695005e-03 3.823750762784747177e-05 2.200868924742848398e-01 1.008305383816521239e-03 1.400733557154243862e-07 4.390696104800880456e-07 1.714739368432009357e-03 1.017707217718436574e-05 3.733915195027354830e-07 9.438915303481118618e-08 8.580967931864914543e-10 1.045049577977256618e-07 3.380513821364519688e-12 3.995183097914229874e-12 8.621582616905952917e-15 4.968591175517019435e-11 3.218351484231961875e-11 2.810267620507296264e-07 2.355380020012791796e-15 6.619771539583417799e-09 3.169443698181249945e-13 1.764450289328571098e-08 3.779027205874933218e-10 4.240434338073712811e-08 1.558338739450484728e-10 2.818097982969026074e-15
5.195312500000001145e-03 1.822664907888455477e-01 1.840448092148061960e+03 7.741062427228068143e-01 3.347219798705037565e-04 9.825123603833533283e-06 2.655663092572337763e-03 3.765492635036978003e-05 2.201296441489453692e-01 1.001504958389107507e-03 1.377674846154087446e-07 4.310092220810674882e-07 1.714714350829469420e-03 8.624324904285530867e-06 3.724758794940394747e-07 8.633321925345020090e-08 8.503797148048720082e-10 1.034396445782564336e-07 3.337918457615567448e-12 2.523243667713747425e-12 5.384523812581564157e-15 3.852481525773632210e-11 2.526240838163836702e-11 2.197097684629234164e-07 1.426898524062326444e-15 5.309919839143156187e-09 3.103795864476623801e-13 1.395251510043951767e-08 3.727348294430828405e-10 3.304568803270536820e-08 1.223221461433523731e-10 1.729153016657083144e-15
5.234375000000001180e-03 1.823133099966804671e-01 1.840930641431630420e+03 7.741101030766750490e-01 3.327555707500943301e-04 9.689773896190962866e-06 2.621109156015303046e-03 3.707430100321933625e-05 2.201713435233391136e-01 9.946111455769583200e-04 1.354727499187977087e-07 4.231904779903547364e-07 1.714672653797107583e-03 7.313511055857987964e-06 3.715410329864561471e-07 7.999856103674416639e-08 8.426854352713281090e-10 1.023840799143768518e-07 3.295461140143426522e-12 1.607234659160133144e-12 3.405671050478803256e-15 2.995129311345670736e-11 1.991108286826610808e-11 1.722267672472046593e-07 8.691746938458255215e-16 4.294766347700307743e-09 3.038999801542258927e-13 1.108121158645339518e-08 3.676507242074255644e-10 2.582341005739164777e-08 9.641374863197193181e-11 1.067449022860646497e-15
5.273437500000001214e-03 1.823590899242435448e-01 1.841402908166151292e+03 7.741136677579421033e-01 3.308364040257172215e-04 9.556334149729822631e-06 2.587644441762183747e-03 3.649754977464735625e-05 2.202120529884907807e-01 9.876552741416033416e-04 1.331969514750743690e-07 4.156002688386920635e-07 1.714617726406077744e-03 6.206609355709170875e-06 3.705907143709415963e-07 7.499377914951463818e-08 8.350301815008614591e-10 1.013395191049649797e-07 3.253267521923049797e-12 1.033733476247020076e-12 2.188553116550145468e-15 2.335224646147266385e-11 1.576528638102615101e-11 1.353755598124103654e-07 5.325072009822406507e-16 3.505912467225411217e-09 2.975217679873589528e-13 8.842348501509041423e-09 3.626524007331570331e-10 2.023812996225366487e-08 7.634326317532309702e-11 6.632937226688071584e-16
5.312500000000001249e-03 1.824038699383398465e-01 1.841865235918454118e+03 7.741169765594226870e-01 3.289613743085777957e-04 9.424957565812992056e-06 2.555182018693090504e-03 3.592622610258659239e-05 2.202518274416334076e-01 9.806636450953878058e-04 1.309463405573464643e-07 4.082270869257334395e-07 1.714552301472327834e-03 5.271553236509592641e-06 3.696281870216508995e-07 7.101804948912720910e-08 8.274277337843140025e-10 1.003070588352416512e-07 3.211440058438499503e-12 6.723712314068690633e-13 1.434899193697216185e-15 1.826198802647101782e-11 1.254665276368743962e-11 1.067097061124676579e-07 3.282227977116473635e-16 2.891119144669707667e-09 2.912575135550043900e-13 7.091777924277856280e-09 3.577414780564272472e-10 1.590916403352931586e-08 6.076198964815516294e-11 4.151016125426886517e-16
5.351562500000001284e-03 1.824476862612833261e-01 1.842317945244798693e+03 7.741200630757278933e-01 3.271277564424687496e-04 9.295759405341778666e-06 2.523646470057226698e-03 3.536157552773299713e-05 2.202907154571196735e-01 9.736582778719689996e-04 1.287258692247305318e-07 4.010607018834916485e-07 1.714478550662110060e-03 4.481312032460385492e-06 3.686562890276491723e-07 6.783991770456851114e-08 8.198896676625536734e-10 9.928763296340141454e-08 3.170061459391277908e-12 4.431165181337081797e-13 9.647028539146523853e-16 1.432633885466301771e-11 1.004214555907358591e-11 8.435668509623734346e-08 2.035830573174794414e-16 2.410438476956367484e-09 2.851167175775512260e-13 5.718938596808601612e-09 3.529191595787520572e-10 1.254587716777893704e-08 4.863803388566928848e-11 2.618045588858937173e-16
5.390625000000001318e-03 1.824905724337541613e-01 1.842761337001870061e+03 7.741229557084017276e-01 3.253331507594102966e-04 9.168823315937582645e-06 2.492972121083601028e-03 3.480458472284712093e-05 2.203287602570575265e-01 9.666575561990838582e-04 1.265394045440079713e-07 3.940919085254295090e-07 1.714398204912830201e-03 3.813107268852239307e-06 3.676774785447322660e-07 6.528103648422313861e-08 8.124255985900751945e-10 9.828201687071386891e-08 3.129197717703163081e-12 2.965626955642611753e-13 6.687672828531910870e-16 1.127547731932579586e-11 8.088447135781886390e-12 6.688034422670781690e-08 1.270806415274822859e-16 2.033267876302512192e-09 2.791063291878881717e-13 4.638859144084342559e-09 3.481862282650530528e-10 9.925987163034540750e-09 3.918050333205999906e-11 1.665236800164098798e-16
